order_id,buyer_id,total_amount,order_date,num_products,order_status,additional_data
34,17,0.0,2025-04-03 16:34:02.356412,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 3, 16, 34, 2, 356412)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 5, 16, 34, 2, 356412)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 7, 16, 34, 2, 356412)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 9, 16, 34, 2, 356412)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '1M08QDQ7I001', 'amount': 0.0}, 'shipping_address': 'Vollbrechtplatz 7/9\n21370 Aachen', 'delivery_notes': 'Debitis aspernatur mollitia est numquam rerum.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 14.78, 'tax': 41.26, 'promo_code': None, 'promo_discount': 0}"
35,17,0.0,2025-02-26 16:34:02.356443,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 26, 16, 34, 2, 356443)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 27, 16, 34, 2, 356443)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 3, 16, 34, 2, 356443)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 9, 16, 34, 2, 356443)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'YB7B40ONVBYP', 'amount': 0.0}, 'shipping_address': '广西壮族自治区太原市六枝特朱街S座 362393', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 5.15, 'tax': 17.48, 'promo_code': None, 'promo_discount': 0}"
36,17,0.0,2025-04-11 16:34:02.356484,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 356484)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 356484)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 356484)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 20, 16, 34, 2, 356484)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'GQEN9N8QZAT5', 'amount': 0.0}, 'shipping_address': '广西壮族自治区海门县安次昆明街F座 809830', 'delivery_notes': 'Vie vague présence libre eau salle habiller.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.6, 'tax': 7.06, 'promo_code': None, 'promo_discount': 0}"
37,17,0.0,2025-03-10 16:34:02.356515,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 10, 16, 34, 2, 356515)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 356515)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 356515)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 15, 16, 34, 2, 356515)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '4IOHPL1XM502', 'amount': 0.0}, 'shipping_address': 'boulevard Alfred Moreno\n41239 Pelletier', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 14.79, 'tax': 41.3, 'promo_code': None, 'promo_discount': 43.43}"
38,17,0.0,2025-02-19 16:34:02.356536,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 19, 16, 34, 2, 356536)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 20, 16, 34, 2, 356536)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 23, 16, 34, 2, 356536)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 27, 16, 34, 2, 356536)}], 'payment_info': {'method': 'Store Credit', 'transaction_id': 'T2EE5RZF6JGO', 'amount': 0.0}, 'shipping_address': '30 Andrea burgs\nWendymouth\nIP7A 2UB', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 6.82, 'tax': 20.21, 'promo_code': None, 'promo_discount': 0}"
39,17,0.0,2025-02-22 16:34:02.356563,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 22, 16, 34, 2, 356563)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 22, 16, 34, 2, 356563)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 26, 16, 34, 2, 356563)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 5, 16, 34, 2, 356563)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '39161NPWWRQR', 'amount': 0.0}, 'shipping_address': 'Studio 64\nSophie shoal\nJanettown\nSL89 5LG', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 12.86, 'tax': 11.14, 'promo_code': None, 'promo_discount': 0}"
40,17,0.0,2025-03-25 16:34:02.356590,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 25, 16, 34, 2, 356590)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 26, 16, 34, 2, 356590)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 29, 16, 34, 2, 356590)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 30, 16, 34, 2, 356590)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'ZGUTDNP5KZZR', 'amount': 0.0}, 'shipping_address': '90, rue Lecomte\n20714 Saint Catherinenec', 'delivery_notes': 'Matter seem message show foot bring its.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 8.98, 'tax': 42.12, 'promo_code': None, 'promo_discount': 0}"
41,17,0.0,2025-04-01 16:34:02.356620,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 1, 16, 34, 2, 356620)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 2, 16, 34, 2, 356620)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 7, 16, 34, 2, 356620)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 13, 16, 34, 2, 356620)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'K8S5SZJNKTP4', 'amount': 0.0}, 'shipping_address': '山梨県横浜市青葉区中川崎19丁目23番18号 中三依コート831', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 3.58, 'tax': 40.86, 'promo_code': 'OQO3723G', 'promo_discount': 34.29}"
42,17,0.0,2025-03-28 16:34:02.356644,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 28, 16, 34, 2, 356644)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 28, 16, 34, 2, 356644)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 30, 16, 34, 2, 356644)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 2, 16, 34, 2, 356644)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'Y9OJ32A3O98O', 'amount': 0.0}, 'shipping_address': '51106 Katelyn View\nNorth Adrienneshire, NM 54017', 'delivery_notes': 'Führen dabei und.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.5, 'tax': 21.22, 'promo_code': None, 'promo_discount': 0}"
43,17,0.0,2025-02-08 16:34:02.356720,6,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 8, 16, 34, 2, 356720)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 9, 16, 34, 2, 356720)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 14, 16, 34, 2, 356720)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 21, 16, 34, 2, 356720)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '9ZZJN7OGI22J', 'amount': 0.0}, 'shipping_address': '浙江省乌鲁木齐县牧野欧阳街w座 531221', 'delivery_notes': '特别人民责任质量.', 'gift': False, 'expedited_shipping': True, 'shipping_cost': 2.34, 'tax': 2.32, 'promo_code': None, 'promo_discount': 0}"
44,17,0.0,2025-02-05 16:34:02.356765,6,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 5, 16, 34, 2, 356765)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 5, 16, 34, 2, 356765)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 6, 16, 34, 2, 356765)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 8, 16, 34, 2, 356765)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'W3DJPI67OCG0', 'amount': 0.0}, 'shipping_address': '广东省六盘水市江北汕尾路s座 215920', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 8.68, 'tax': 36.75, 'promo_code': '35R0HT2R', 'promo_discount': 0}"
45,18,0.0,2024-10-27 16:34:02.356792,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 10, 27, 16, 34, 2, 356792)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 10, 27, 16, 34, 2, 356792)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 10, 30, 16, 34, 2, 356792)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 11, 5, 16, 34, 2, 356792)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'W38ZNDOHJYT4', 'amount': 0.0}, 'shipping_address': 'Striebitzstraße 4/2\n50716 Bad Langensalza', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.7, 'tax': 35.29, 'promo_code': 'HCTRH7PU', 'promo_discount': 0}"
46,19,0.0,2025-03-13 16:34:02.356816,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 356816)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 15, 16, 34, 2, 356816)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 356816)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 25, 16, 34, 2, 356816)}], 'payment_info': {'method': 'Store Credit', 'transaction_id': 'D0MAW2M0AVCH', 'amount': 0.0}, 'shipping_address': '670 Hunter Streets Suite 185\nJoneston, CO 73929', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.63, 'tax': 37.57, 'promo_code': 'RZIE5IO3', 'promo_discount': 0}"
47,20,0.0,2024-08-31 16:34:02.356907,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 8, 31, 16, 34, 2, 356907)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 8, 31, 16, 34, 2, 356907)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 9, 3, 16, 34, 2, 356907)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 9, 8, 16, 34, 2, 356907)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'L8OZ434OMFF2', 'amount': 0.0}, 'shipping_address': 'Rolf-Mude-Allee 69\n14535 Kyritz', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 11.68, 'tax': 33.5, 'promo_code': None, 'promo_discount': 0}"
48,21,0.0,2024-12-30 16:34:02.356932,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 30, 16, 34, 2, 356932)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 30, 16, 34, 2, 356932)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 1, 3, 16, 34, 2, 356932)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 1, 7, 16, 34, 2, 356932)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'W1FI001UUFZX', 'amount': 0.0}, 'shipping_address': '21, boulevard de Lefort\n80493 Vincent', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.53, 'tax': 21.07, 'promo_code': None, 'promo_discount': 0}"
49,22,0.0,2024-05-16 16:34:02.356954,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 5, 16, 16, 34, 2, 356954)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 5, 16, 16, 34, 2, 356954)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 5, 21, 16, 34, 2, 356954)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 5, 25, 16, 34, 2, 356954)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'FEZY5PCKACSD', 'amount': 0.0}, 'shipping_address': '滋賀県川崎市高津区横林40丁目6番10号 卯の里アーバン882', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.13, 'tax': 22.16, 'promo_code': None, 'promo_discount': 0}"
50,22,0.0,2024-05-08 16:34:02.356975,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 5, 8, 16, 34, 2, 356975)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 5, 8, 16, 34, 2, 356975)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 5, 9, 16, 34, 2, 356975)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 5, 10, 16, 34, 2, 356975)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'RX47LSZTN444', 'amount': 0.0}, 'shipping_address': 'Henryk-Ullmann-Platz 3\n12012 Holzminden', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 0.53, 'tax': 40.92, 'promo_code': None, 'promo_discount': 0}"
51,22,0.0,2024-12-06 16:34:02.356999,5,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 6, 16, 34, 2, 356999)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 6, 16, 34, 2, 356999)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 12, 9, 16, 34, 2, 356999)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 12, 13, 16, 34, 2, 356999)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'MKHKDMN04JSI', 'amount': 0.0}, 'shipping_address': '2859 Brian Village Apt. 527\nEdwardmouth, VI 30707', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.91, 'tax': 14.06, 'promo_code': None, 'promo_discount': 32.83}"
52,22,0.0,2024-08-31 16:34:02.357067,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 8, 31, 16, 34, 2, 357067)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 8, 31, 16, 34, 2, 357067)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 9, 5, 16, 34, 2, 357067)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 9, 12, 16, 34, 2, 357067)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'DE1H1NATZHTH', 'amount': 0.0}, 'shipping_address': '011 Carter hills\nStephensonport\nL77 6EN', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 4.05, 'tax': 44.33, 'promo_code': None, 'promo_discount': 21.62}"
53,22,0.0,2025-01-31 16:34:02.357128,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 1, 31, 16, 34, 2, 357128)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 1, 16, 34, 2, 357128)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 4, 16, 34, 2, 357128)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 8, 16, 34, 2, 357128)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'BEWEBL3B574O', 'amount': 0.0}, 'shipping_address': '千葉県利島村西川5丁目18番5号', 'delivery_notes': '下载管理学生作为东西标准不断特别.', 'gift': True, 'expedited_shipping': False, 'shipping_cost': 5.11, 'tax': 23.82, 'promo_code': 'EL8FUXBS', 'promo_discount': 12.28}"
54,23,0.0,2024-12-03 16:34:02.357151,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 3, 16, 34, 2, 357151)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 4, 16, 34, 2, 357151)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 12, 6, 16, 34, 2, 357151)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 12, 13, 16, 34, 2, 357151)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'VOV5UUMOVBHR', 'amount': 0.0}, 'shipping_address': '天津市岩县沈北新段街L座 488240', 'delivery_notes': 'Worry drop medical man unit world wall.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.52, 'tax': 47.69, 'promo_code': None, 'promo_discount': 0}"
55,25,0.0,2024-12-28 16:34:02.357197,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 28, 16, 34, 2, 357197)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 29, 16, 34, 2, 357197)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 1, 1, 16, 34, 2, 357197)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 1, 4, 16, 34, 2, 357197)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'NXJ0T2RIOMLS', 'amount': 0.0}, 'shipping_address': 'Fritschgasse 581\n87070 Darmstadt', 'delivery_notes': '网上基本类型有些.', 'gift': True, 'expedited_shipping': False, 'shipping_cost': 13.75, 'tax': 18.08, 'promo_code': None, 'promo_discount': 34.01}"
56,25,0.0,2024-07-05 16:34:02.357225,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 7, 5, 16, 34, 2, 357225)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 7, 7, 16, 34, 2, 357225)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 7, 11, 16, 34, 2, 357225)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 7, 12, 16, 34, 2, 357225)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '4QPFUP82HDFK', 'amount': 0.0}, 'shipping_address': '7, chemin de Pascal\n61567 Gay-sur-Mer', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 13.4, 'tax': 45.63, 'promo_code': None, 'promo_discount': 0}"
57,25,0.0,2024-11-12 16:34:02.357248,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 11, 12, 16, 34, 2, 357248)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 11, 13, 16, 34, 2, 357248)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 11, 16, 16, 34, 2, 357248)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 11, 23, 16, 34, 2, 357248)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': '9V6ZSMWOPJHY', 'amount': 0.0}, 'shipping_address': '9, boulevard de Leconte\n86870 Colas', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.52, 'tax': 12.0, 'promo_code': None, 'promo_discount': 0}"
58,26,0.0,2025-02-16 16:34:02.357270,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 16, 16, 34, 2, 357270)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 16, 16, 34, 2, 357270)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 20, 16, 34, 2, 357270)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 22, 16, 34, 2, 357270)}], 'payment_info': {'method': 'PayPal', 'transaction_id': '5OGVLT29PT41', 'amount': 0.0}, 'shipping_address': '53 Roy forest\nRickyborough\nKA01 4AZ', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 10.6, 'tax': 35.19, 'promo_code': None, 'promo_discount': 0}"
59,27,0.0,2024-06-28 16:34:02.357297,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 6, 28, 16, 34, 2, 357297)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 6, 29, 16, 34, 2, 357297)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 7, 4, 16, 34, 2, 357297)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 7, 8, 16, 34, 2, 357297)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'EO0YHX0WQAN4', 'amount': 0.0}, 'shipping_address': 'Döringgasse 02\n55824 Wunsiedel', 'delivery_notes': 'Manquer maison longtemps.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.79, 'tax': 49.01, 'promo_code': None, 'promo_discount': 5.69}"
60,31,0.0,2024-12-10 16:34:02.357327,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 10, 16, 34, 2, 357327)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 10, 16, 34, 2, 357327)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 12, 11, 16, 34, 2, 357327)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 12, 17, 16, 34, 2, 357327)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'XQK9UF244IX5', 'amount': 0.0}, 'shipping_address': 'Flat 9\nTaylor stream\nLake Geraldine\nB61 3DD', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.43, 'tax': 14.1, 'promo_code': None, 'promo_discount': 0}"
