user_id,email,password,first_name,last_name,address,current_balance,is_seller,created_at,updated_at,additional_data
46,hartungmargitta@example.com,pbkdf2:sha256:600000$5YlFcoWGRbtPB2R1$5ccc5d59472e44e1d6e653a21ddea65a70eeaa69d693faf31c3261288095cb10,André,Bloch,"Buttering 05, 52204 Tübingen",4512.09,True,2023-09-22 16:33:11.504827,2023-10-05 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [15, 3], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '03069990779', 'birth_date': '2005-12-09', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
47,scottmary@example.net,pbkdf2:sha256:600000$zJS9BYcJeWIXJvJb$a1c637efaca792a17298a99a3e8bb12d7665190b8f3570181a5bf4f9159922f3,玉华,Parsons,"3 Dawson road, Collinsfort, B8K 2NS",390.07,True,2023-07-16 16:33:11.504827,2023-07-24 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [15, 14, 13], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '+1-253-896-2185x188', 'birth_date': '1947-04-05', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
48,qpeng@example.net,pbkdf2:sha256:600000$IaaQyjjFqIn8qTAx$df89e06f68646af4413aa27817ab646f764e89fa3b9d0c2b5f84e61eed01cb33,Michael,Cooper,贵州省长春县江北佛山路Z座 117043,1454.54,True,2024-04-01 16:33:11.504827,2024-04-09 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [0, 15], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '+44(0)909 8790054', 'birth_date': '1971-05-24', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
49,wwatanabe@example.net,pbkdf2:sha256:600000$yyJZDrfyml4msx0H$ebb0564d2590d1bb16c287922927ee0589a012a092881d895f2fd387d710c0a3,Mitchell,Valette,"1566 Kline Lights Suite 277, Sandrahaven, KY 11329",2998.29,True,2024-08-18 16:33:11.504827,2024-09-07 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '18216928451', 'birth_date': '1966-08-11', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
50,li79@example.net,pbkdf2:sha256:600000$9bjj7BRlvOCVvCSe$794cd43dfc7ba834f98c523f4f4cc621b7e1a76518bd0093add00fc6c13cdd3f,Guiseppe,徐,"Höfigweg 165, 02970 Bergzabern",482.95,True,2024-03-22 16:33:11.504827,2024-04-02 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [7, 9, 11], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '+44306 9990556', 'birth_date': '1946-07-01', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
51,maiyamada@example.com,pbkdf2:sha256:600000$k8rQnmzqE1CGRwXC$1be6e43085f6880dc41dd3e64fe18ba7c8aa2b813375a0a6f89f8c814fd27912,Capucine,Berry,京都府港区脚折16丁目4番1号 柿木沢新田シャルム814,272.39,True,2024-01-27 16:33:11.504827,2024-02-19 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [3, 17], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '03 63 94 73 12', 'birth_date': '1975-01-21', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
52,zturner@example.net,pbkdf2:sha256:600000$jWgWCA7JqE2kKS9j$af97d8ad6af91b7b035409e89bf810b041ed910d847ea902ae39681b2f7f75d6,Margot,Lacombe,"2258 David Flats Apt. 370, Angelastad, NH 72806",112.73,True,2024-01-24 16:33:11.504827,2024-01-25 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [9], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '028 9018 0114', 'birth_date': '1993-01-30', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
53,awu@example.com,pbkdf2:sha256:600000$LZfYqPHnRxfuY8F6$0a686012b85bf97387b488832185a81cb0cb371753eed06ca5b55abab957b5e7,京助,Page,青海省红梅市浔阳胡街H座 642253,44.05,True,2025-03-24 16:33:16.904813,2025-04-23 16:33:16.904813,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [3, 0], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '090-1438-4249', 'birth_date': '1950-08-27', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
54,chiyoota@example.org,pbkdf2:sha256:600000$dql8vcYagmZ1ErRx$797f3e54116fba506394222904fcd6dd3e3f9cd1457f962ffc088e60a0c765f5,Katy,山下,香川県富津市轟6丁目2番19号 松石アーバン907,234.28,True,2024-02-24 16:33:11.504827,2024-02-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [2, 18], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '13144736471', 'birth_date': '1948-05-16', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
55,dsanderson@example.org,pbkdf2:sha256:600000$2ZH6X7VSGljRauri$8667b80ceedd0d7d9fc71439d75c1c584d9794238984a1dfbc94c87ffeb91c17,Julie,Webster,海南省建华县璧山刘街C座 721046,1838.09,True,2024-07-01 16:33:11.504827,2024-07-10 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [16], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '(0909)8790259', 'birth_date': '1965-07-29', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
56,dawnturner@example.com,pbkdf2:sha256:600000$7aeOeD3J6u0Gq3Y6$ecc928b438a340c538cd9101f53a056d402f0feefe92b8c024d0af1d6e41d887,Rabea,Mahe,"733 Williams Haven Suite 974, Port Danielberg, FM 35165",167.56,True,2024-07-23 16:33:11.504827,2024-08-14 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [6, 8, 2], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '15865060983', 'birth_date': '1981-12-10', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
57,collincorinne@example.com,pbkdf2:sha256:600000$byMRTaaBr4qjDVyX$4856485685cf5207bcf7ff9cddd826d300f3ef42204647b5c2d18746677b8bd1,英樹,池田,"5585 James Pass, Porterton, AZ 18462",662.55,True,2023-11-07 16:33:11.504827,2023-11-20 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2, 7], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '15778729825', 'birth_date': '1965-12-21', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
58,vscott@example.com,pbkdf2:sha256:600000$XtFTbw6OwmjsEGxZ$9f0104484afb34891be8494bc8964449fc661de2dc5511f6d2a1b92a44691c29,稔,村上,鹿児島県日野市九段南31丁目27番1号 月島パーク694,74.9,True,2025-04-06 16:33:17.402762,2025-05-05 16:33:17.402762,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [1], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '18009749930', 'birth_date': '1976-12-27', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
59,rkennedy@example.org,pbkdf2:sha256:600000$3OiKaJuXGgH3mbCa$b7e0199f84a810557d0717b674b0025feb1550c701f08ace9c5fb26ec5a9cb4b,Ashley,李,"63689 Salas Street Apt. 283, Whitneyfort, NC 49892",135.87,True,2024-03-14 16:33:11.504827,2024-04-02 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [16, 17], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '+33 6 34 85 85 49', 'birth_date': '1957-05-18', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
60,nicole43@example.com,pbkdf2:sha256:600000$dCrT5MeplmRl3IvA$7d8af4183259136e8b1533d585489f936a586e6a0d371bc3a9008823e6abd232,Maryse,Marshall,"Rörrichtallee 4, 98665 Hagenow",128.84,True,2024-07-14 16:33:11.504827,2024-08-12 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [8], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '315-574-7338x4842', 'birth_date': '1947-10-01', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
61,yangjin@example.org,pbkdf2:sha256:600000$sFbMVFpTgodj5BJs$113b9f2525a6de8fef4fdd824e82899ac2b9d8bbf28af00a7a83e94c7bccb31e,Robert,马,北京市永安县和平杨街P座 180262,3515.6,True,2024-03-21 16:33:11.504827,2024-04-03 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [15], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '02400 499154', 'birth_date': '1987-12-08', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
62,isakamoto@example.net,pbkdf2:sha256:600000$bMfVHJpkeN647lDi$092d2420efa1fbeca5e6b6144bdc8a7ef1b1a3b91862822d57a6711f0dd1d3e4,Jörn,Law,"34, chemin Collet, 72790 Roger",397.65,True,2023-04-20 16:33:11.504827,2023-05-11 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2, 10], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '68-5161-2275', 'birth_date': '1944-10-04', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
63,chuet@example.com,pbkdf2:sha256:600000$HeiG5bDvHRiugY3d$ae74a0bc32fdaa2786c9fd98e2b17ba35c5f0749a5a6964287659593dc7f70f7,Thibaut,山下,"301 Parker Lodge Suite 145, East Susan, NJ 20579",934.91,True,2025-04-03 16:33:11.504827,2025-04-18 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [14, 1], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '(05687) 833918', 'birth_date': '1980-03-27', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'system'}}"
64,gang91@example.org,pbkdf2:sha256:600000$sCE001lsfHQUluTN$5837e30b3656905e5bef0df4009eb650ff212f83446fcaab057f2d431df423da,香織,Allen,"Studio 71, Carole overpass, New Katieton, CO86 9BX",496.52,True,2024-08-03 16:33:11.504827,2024-09-02 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [17, 0], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '(04064) 03910', 'birth_date': '1967-09-28', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
65,xiangfang@example.org,pbkdf2:sha256:600000$bHAnIaKGbd11Ghnp$8983589c3cd8c9b4d59969f9b5629be67036e90ec9e1779b5aba2adce598443a,Anto,Lejeune,"Flat 67y, Francis shore, Lake Damien, G8 8FJ",55.13,True,2025-03-31 16:33:18.310441,2025-04-06 16:33:18.310441,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [8, 13, 15], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '001-504-378-6863x37524', 'birth_date': '1999-05-19', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
66,xye@example.org,pbkdf2:sha256:600000$HIUEMQexZ0qGzeeZ$4de7ce3bf83c6e025dcf5a854750fca06ec69fc7828b03c82674a33ac26b337e,Russell,Garcia,"06738 Karen Trail, East Williamport, IN 96382",72.61,True,2025-04-14 16:33:18.411396,2025-05-02 16:33:18.411396,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [10, 16], 'price_sensitivity': 'high', 'review_likelihood': 'always'}, 'phone': '090-9953-4283', 'birth_date': '1964-09-28', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
67,pascaljeanne@example.net,pbkdf2:sha256:600000$llO2FIrJUvuVy2Pz$73c39e030fad996071f7f03b665078962b4817f488be66e50639e1158b9b3aa2,Kayleigh,周,"Zobelstr. 6, 24628 Gerolzhofen",882.64,True,2023-12-19 16:33:11.504827,2024-01-06 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [17, 19], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '(0121) 4960270', 'birth_date': '1972-05-18', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'dark'}}"
68,reinaldhenk@example.com,pbkdf2:sha256:600000$kAwQx3YkViuiL0MI$01485d671fa51610a42ff710db3aeedb0dda95b2db4819aa0bf33b77ab300f14,Mohamed,李,"Bernd-Dieter-Heuser-Straße 139, 73540 Erfurt",552.06,True,2023-07-30 16:33:11.504827,2023-08-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [12, 19, 4], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '13773936385', 'birth_date': '1970-03-14', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
69,leszek45@example.net,pbkdf2:sha256:600000$VR3yTpJFOPXyZrwg$aca9e045b3423a38fab0609981b377c387bdf22f422ffc8ec03811077d5a8f8c,Vladimir,Lang,广西壮族自治区张家港县朝阳武汉街J座 742353,660.93,True,2023-07-10 16:33:11.504827,2023-08-06 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [4, 2, 15], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '080-7854-7772', 'birth_date': '1998-05-24', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
70,guillaumefouquet@example.net,pbkdf2:sha256:600000$34C7aZp4R68AUBep$be6ad8d3b896df398b0eb79ea5a9df6492797682f0eca86e4e6d3d0abb281f5a,Hans-Eberhard,中川,"006 Megan Fort, Lake Edwardborough, NY 60271",715.96,True,2023-12-07 16:33:11.504827,2023-12-30 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [15, 17, 1], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+33 (0)6 99 70 08 86', 'birth_date': '1945-06-07', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'system'}}"
71,kumiko40@example.net,pbkdf2:sha256:600000$mmoiQteL5SoBo93a$c4b6f55a4b0ed5290176d322c2db06ed7b36c3a14db472b9c188f2f8f1cf00f6,雪梅,Dean,"98454 Miller Lodge, Cunninghambury, ME 90159",408.26,True,2024-05-06 16:33:11.504827,2024-05-19 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [9], 'price_sensitivity': 'low', 'review_likelihood': 'always'}, 'phone': '+1-801-766-6870x0217', 'birth_date': '2002-09-05', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
72,hallrachel@example.net,pbkdf2:sha256:600000$V0li5lfpsvy7StyF$5bd38d36498297a326c3c0038510384811d6f8020b0cf5b6a2491631059131f1,明美,Lambert,"902 Smith Fords Apt. 614, New John, MP 51508",3574.11,True,2024-12-06 16:33:11.504827,2024-12-10 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [2], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '18185621850', 'birth_date': '1974-01-14', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
73,cookjayne@example.net,pbkdf2:sha256:600000$GdWectzAEgK5GxZR$0eceb87376068161d563fb5827cd5e7bc9c9d9baf74e7ba42bb36cf9f2c39e59,Wenke,Martinez,青海省娜县淄川海门街Z座 311426,411.01,True,2025-02-01 16:33:11.504827,2025-03-03 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [9, 17], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '15955110475', 'birth_date': '1951-04-02', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
74,kaylucy@example.net,pbkdf2:sha256:600000$OAvppqDLj21Gy9OQ$ee78d3c0f91ae977f2f1768bb0f1f6b6071b23b72871dfd6b7b557b340b74fd1,香織,Dobes,"956 Kelly Loaf, Lake Rachelbury, OK 68803",366.29,True,2023-05-11 16:33:11.504827,2023-06-06 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [3, 7], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '+4429 2018622', 'birth_date': '1964-10-14', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
75,erodrigues@example.org,pbkdf2:sha256:600000$zkKeGP5MwIebzCWL$5dab27ccc1a4008af2184c3ad4bd143a1894a4095865f1c5727c5dbc758ff663,Karl-Dieter,Jacob,"Hentschelweg 9/9, 71240 Hohenstein-Ernstthal",90.29,True,2025-04-12 16:33:19.324311,2025-05-07 16:33:19.324311,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [19], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '57-5692-4593', 'birth_date': '1965-09-04', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
76,smorgan@example.net,pbkdf2:sha256:600000$9plhEfB2uy7h2gBM$a03d1bba598097916032e39ee4b5adab3efd927dabdb5131ed1e2cd92dbdc664,小红,後藤,"25, rue de Allain, 69284 Micheldan",3108.08,True,2023-07-20 16:33:11.504827,2023-08-18 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [4, 3, 1], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '14774167243', 'birth_date': '1989-02-12', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
77,epearson@example.com,pbkdf2:sha256:600000$BrYyUUOZVHa7jIm6$dc431de68dae8319c96662499cd68fcd21879b1d1d392415cdb18e874f4db585,明美,加藤,大阪府町田市中小来川24丁目23番18号 ハイツ美原町529,331.27,True,2024-08-24 16:33:11.504827,2024-09-23 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [16, 19], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '001-565-961-0143', 'birth_date': '1970-11-29', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
78,muharrembarth@example.com,pbkdf2:sha256:600000$d8xmLToviTIn2Xjc$c5f304b050077034902f0aa5c6968ee166b2834cb29d56c83b6c0c45084ffcef,Kenneth,Wilson,海南省慧县安次马路u座 240105,354.35,True,2024-05-29 16:33:11.504827,2024-06-28 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [4], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '13323828258', 'birth_date': '1975-09-27', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
79,lyates@example.net,pbkdf2:sha256:600000$VPYZYn3z2vkf4hPS$f6edd38330710730cf9fc16c93ae1268b05d71ea0c339944d985eda60c348eb3,雪梅,Baum,青海省冬梅市翔安崔街Z座 555371,313.05,True,2024-05-03 16:33:11.504827,2024-05-06 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [3, 14, 11], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '18078596969', 'birth_date': '1967-12-21', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
80,lmaurice@example.net,pbkdf2:sha256:600000$RI3Yxzoa4NlXhFOI$76db4ad59c531b9386e6c654d146c73496201018fcc717895f88179cc0831846,梅,林,广西壮族自治区台北县沙湾杜路M座 996627,40.83,True,2025-03-23 16:33:19.828480,2025-03-24 16:33:19.828480,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [7, 2, 14], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '18928274225', 'birth_date': '1986-06-12', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
